18/09/2019 19:29,95003.03,540.17,52.36,29.04,H
18/09/2019 19:30,95003.06,540.16,52.37,29.03,H
18/09/2019 19:30,95001.21,540.33,52.38,29.03,H
18/09/2019 19:30,95005.08,539.99,52.41,29.03,H
18/09/2019 19:30,95002.67,540.2,52.42,29.03,H
18/09/2019 19:30,95003.25,540.15,52.44,29.04,H
18/09/2019 19:30,95002.02,540.26,52.47,29.04,H
18/09/2019 19:30,95002.75,540.19,52.47,29.04,H
18/09/2019 19:30,95002.27,540.23,52.48,29.03,H
18/09/2019 19:30,95000.59,540.38,52.5,29.03,H
18/09/2019 19:30,95004.27,540.06,52.52,29.04,H
18/09/2019 19:30,95003.81,540.1,52.56,29.04,H
18/09/2019 19:30,95003.87,539.95,52.56,29.05,H
18/09/2019 19:30,95002.86,540.18,52.63,29.06,H
18/09/2019 19:30,95005.77,539.93,52.67,29.06,H
18/09/2019 19:30,95004.42,540.04,52.7,29.07,H
18/09/2019 19:30,95004.2,540.06,52.74,29.08,H
18/09/2019 19:30,95003.8,540.1,52.76,29.09,H
18/09/2019 19:30,95004.81,540.01,52.75,29.09,H
18/09/2019 19:30,95004.92,540,52.69,29.08,H
18/09/2019 19:30,95003.86,540.09,52.69,29.09,H
18/09/2019 19:30,95001.05,540.34,52.66,29.08,H
18/09/2019 19:30,95002.13,540.25,52.64,29.09,H
18/09/2019 19:30,95003.13,540.16,52.66,29.09,H
18/09/2019 19:30,95003.02,540.17,52.71,29.09,H
18/09/2019 19:30,95002.53,540.21,52.76,29.09,H
18/09/2019 19:30,95005.23,539.97,52.83,29.1,H
18/09/2019 19:30,95004.22,540.06,52.82,29.1,H
18/09/2019 19:30,95002.88,540.18,52.85,29.11,H
18/09/2019 19:30,95005.56,539.94,52.84,29.11,H
18/09/2019 19:30,95000.41,540.4,52.8,29.12,H
18/09/2019 19:30,95006.06,539.9,52.79,29.12,H
18/09/2019 19:30,95002.87,540.18,52.76,29.12,H
18/09/2019 19:30,95001.8,540.27,52.73,29.12,H
18/09/2019 19:30,95001.58,540.29,52.76,29.12,H
18/09/2019 19:30,95000.34,540.4,52.77,29.12,H
18/09/2019 19:30,95004.66,540.02,52.77,29.13,H
18/09/2019 19:30,95001.69,540.28,52.78,29.14,H
18/09/2019 19:30,95003.88,540.09,52.78,29.14,H
18/09/2019 19:30,95004.71,540.02,52.79,29.14,H
18/09/2019 19:30,95005.19,539.98,52.8,29.15,H
18/09/2019 19:30,95004,540.08,52.79,29.16,H
18/09/2019 19:30,95004.34,540.05,52.8,29.16,H
18/09/2019 19:30,95002.38,540.22,52.8,29.16,H
18/09/2019 19:30,95003.61,540.12,52.8,29.17,H
18/09/2019 19:30,95005.91,539.91,52.79,29.17,H
18/09/2019 19:30,95001.2,540.33,52.78,29.17,H
18/09/2019 19:30,95005.52,539.95,52.78,29.18,H
18/09/2019 19:30,95001.53,540.3,52.75,29.18,H
18/09/2019 19:30,95004.34,540.05,52.74,29.18,H
18/09/2019 19:30,95002.98,540.17,52.71,29.18,H
18/09/2019 19:30,95004.56,540.03,52.81,29.17,H
18/09/2019 19:30,95004.06,540.08,52.91,29.16,H
18/09/2019 19:30,95002.66,540.2,52.97,29.16,H
18/09/2019 19:30,95005.41,539.96,52.99,29.15,H
